Date,Timestamp,Currency,Rate_to_USD
2026-09-16,2026-09-17T11:20:49.543708,AUD,1.4021
2026-09-16,2026-09-17T11:20:49.543708,BRL,5.1459
2026-09-16,2026-09-17T11:20:49.543708,CAD,1.3939
2026-09-16,2026-09-17T11:20:49.543708,CHF,0.81902
2026-09-16,2026-09-17T11:20:49.543708,CNY,6.7071
2026-09-16,2026-09-17T11:20:49.543708,EUR,0.86678
2026-09-16,2026-09-17T11:20:49.543708,GBP,0.74317
2026-09-16,2026-09-17T11:20:49.543708,IDR,17670
2026-09-16,2026-09-17T11:20:49.543708,INR,95.96
2026-09-16,2026-09-17T11:20:49.543708,JPY,155.05
2026-09-16,2026-09-17T11:20:49.543708,MXN,17.1382
2026-09-16,2026-09-17T11:20:49.543708,NZD,1.7354
2026-09-16,2026-09-17T11:20:49.543708,PHP,62.729
2026-09-16,2026-09-17T11:20:49.543708,THB,33.25
2026-09-16,2026-09-17T11:20:49.543708,TRY,48.657
2026-09-16,2026-09-17T11:20:49.543708,ZAR,16.268
