Date,Timestamp,Currency,Rate_to_USD
2026-03-10,2026-03-11T07:01:51.714040,AUD,1.4049
2026-03-10,2026-03-11T07:01:51.714040,BRL,5.1779
2026-03-10,2026-03-11T07:01:51.714040,CAD,1.3553
2026-03-10,2026-03-11T07:01:51.714040,CHF,0.77545
2026-03-10,2026-03-11T07:01:51.714040,CNY,6.8772
2026-03-10,2026-03-11T07:01:51.714040,EUR,0.85903
2026-03-10,2026-03-11T07:01:51.714040,GBP,0.74345
2026-03-10,2026-03-11T07:01:51.714040,IDR,16866
2026-03-10,2026-03-11T07:01:51.714040,INR,91.96
2026-03-10,2026-03-11T07:01:51.714040,JPY,157.78
2026-03-10,2026-03-11T07:01:51.714040,MXN,17.5595
2026-03-10,2026-03-11T07:01:51.714040,NZD,1.6834
2026-03-10,2026-03-11T07:01:51.714040,PHP,59.018
2026-03-10,2026-03-11T07:01:51.714040,THB,31.625
2026-03-10,2026-03-11T07:01:51.714040,TRY,44.045
2026-03-10,2026-03-11T07:01:51.714040,ZAR,16.2888
