Date,Timestamp,Currency,Rate_to_USD
2025-11-20,2025-11-21T06:37:40.976525,AUD,1.5436
2025-11-20,2025-11-21T06:37:40.976525,BRL,5.3311
2025-11-20,2025-11-21T06:37:40.976525,CAD,1.4065
2025-11-20,2025-11-21T06:37:40.976525,CHF,0.80719
2025-11-20,2025-11-21T06:37:40.976525,CNY,7.1138
2025-11-20,2025-11-21T06:37:40.976525,EUR,0.86851
2025-11-20,2025-11-21T06:37:40.976525,GBP,0.76559
2025-11-20,2025-11-21T06:37:40.976525,IDR,16749
2025-11-20,2025-11-21T06:37:40.976525,INR,88.71
2025-11-20,2025-11-21T06:37:40.976525,JPY,157.61
2025-11-20,2025-11-21T06:37:40.976525,MXN,18.3715
2025-11-20,2025-11-21T06:37:40.976525,NZD,1.7811
2025-11-20,2025-11-21T06:37:40.976525,PHP,59.048
2025-11-20,2025-11-21T06:37:40.976525,THB,32.425
2025-11-20,2025-11-21T06:37:40.976525,TRY,42.37
2025-11-20,2025-11-21T06:37:40.976525,ZAR,17.2388
