Date,Timestamp,Currency,Rate_to_USD
2026-07-27,2026-07-28T08:42:16.294153,AUD,1.4287
2026-07-27,2026-07-28T08:42:16.294153,BRL,5.0825
2026-07-27,2026-07-28T08:42:16.294153,CAD,1.4105
2026-07-27,2026-07-28T08:42:16.294153,CHF,0.81517
2026-07-27,2026-07-28T08:42:16.294153,CNY,6.7661
2026-07-27,2026-07-28T08:42:16.294153,EUR,0.87804
2026-07-27,2026-07-28T08:42:16.294153,GBP,0.75094
2026-07-27,2026-07-28T08:42:16.294153,IDR,18053
2026-07-27,2026-07-28T08:42:16.294153,INR,95.92
2026-07-27,2026-07-28T08:42:16.294153,JPY,163.64
2026-07-27,2026-07-28T08:42:16.294153,MXN,17.4569
2026-07-27,2026-07-28T08:42:16.294153,NZD,1.7265
2026-07-27,2026-07-28T08:42:16.294153,PHP,61.707
2026-07-27,2026-07-28T08:42:16.294153,THB,33.58
2026-07-27,2026-07-28T08:42:16.294153,TRY,47.355
2026-07-27,2026-07-28T08:42:16.294153,ZAR,16.7411
