Date,Timestamp,Currency,Rate_to_USD
2026-09-17,2026-09-18T10:55:15.184920,AUD,1.4057
2026-09-17,2026-09-18T10:55:15.184920,BRL,5.1307
2026-09-17,2026-09-18T10:55:15.184920,CAD,1.3995
2026-09-17,2026-09-18T10:55:15.184920,CHF,0.82449
2026-09-17,2026-09-18T10:55:15.184920,CNY,6.7075
2026-09-17,2026-09-18T10:55:15.184920,EUR,0.871
2026-09-17,2026-09-18T10:55:15.184920,GBP,0.74758
2026-09-17,2026-09-18T10:55:15.184920,IDR,17727
2026-09-17,2026-09-18T10:55:15.184920,INR,95.94
2026-09-17,2026-09-18T10:55:15.184920,JPY,155.69
2026-09-17,2026-09-18T10:55:15.184920,MXN,17.1881
2026-09-17,2026-09-18T10:55:15.184920,NZD,1.7414
2026-09-17,2026-09-18T10:55:15.184920,PHP,62.718
2026-09-17,2026-09-18T10:55:15.184920,THB,33.305
2026-09-17,2026-09-18T10:55:15.184920,TRY,48.675
2026-09-17,2026-09-18T10:55:15.184920,ZAR,16.2525
