Date,Timestamp,Currency,Rate_to_USD
2026-04-08,2026-04-09T07:45:27.908278,AUD,1.4171
2026-04-08,2026-04-09T07:45:27.908278,BRL,5.0818
2026-04-08,2026-04-09T07:45:27.908278,CAD,1.386
2026-04-08,2026-04-09T07:45:27.908278,CHF,0.78789
2026-04-08,2026-04-09T07:45:27.908278,CNY,6.8297
2026-04-08,2026-04-09T07:45:27.908278,EUR,0.85426
2026-04-08,2026-04-09T07:45:27.908278,GBP,0.74229
2026-04-08,2026-04-09T07:45:27.908278,IDR,16976
2026-04-08,2026-04-09T07:45:27.908278,INR,92.22
2026-04-08,2026-04-09T07:45:27.908278,JPY,158.15
2026-04-08,2026-04-09T07:45:27.908278,MXN,17.4013
2026-04-08,2026-04-09T07:45:27.908278,NZD,1.7132
2026-04-08,2026-04-09T07:45:27.908278,PHP,59.398
2026-04-08,2026-04-09T07:45:27.908278,THB,31.875
2026-04-08,2026-04-09T07:45:27.908278,TRY,44.482
2026-04-08,2026-04-09T07:45:27.908278,ZAR,16.3104
