Date,Timestamp,Currency,Rate_to_USD
2026-01-02,2026-01-05T06:48:06.936958,AUD,1.4937
2026-01-02,2026-01-05T06:48:06.936958,BRL,5.4384
2026-01-02,2026-01-05T06:48:06.936958,CAD,1.3733
2026-01-02,2026-01-05T06:48:06.936958,CHF,0.79311
2026-01-02,2026-01-05T06:48:06.936958,CNY,6.9937
2026-01-02,2026-01-05T06:48:06.936958,EUR,0.85317
2026-01-02,2026-01-05T06:48:06.936958,GBP,0.74388
2026-01-02,2026-01-05T06:48:06.936958,IDR,16716
2026-01-02,2026-01-05T06:48:06.936958,INR,90.2
2026-01-02,2026-01-05T06:48:06.936958,JPY,156.93
2026-01-02,2026-01-05T06:48:06.936958,MXN,17.9396
2026-01-02,2026-01-05T06:48:06.936958,NZD,1.7334
2026-01-02,2026-01-05T06:48:06.936958,PHP,58.847
2026-01-02,2026-01-05T06:48:06.936958,THB,31.39
2026-01-02,2026-01-05T06:48:06.936958,TRY,43.028
2026-01-02,2026-01-05T06:48:06.936958,ZAR,16.514
