Date,Timestamp,Currency,Rate_to_USD
2026-02-12,2026-02-13T07:05:47.054077,AUD,1.4046
2026-02-12,2026-02-13T07:05:47.054077,BRL,5.1761
2026-02-12,2026-02-13T07:05:47.054077,CAD,1.3583
2026-02-12,2026-02-13T07:05:47.054077,CHF,0.76992
2026-02-12,2026-02-13T07:05:47.054077,CNY,6.9011
2026-02-12,2026-02-13T07:05:47.054077,EUR,0.84218
2026-02-12,2026-02-13T07:05:47.054077,GBP,0.73362
2026-02-12,2026-02-13T07:05:47.054077,IDR,16830
2026-02-12,2026-02-13T07:05:47.054077,INR,90.58
2026-02-12,2026-02-13T07:05:47.054077,JPY,153.71
2026-02-12,2026-02-13T07:05:47.054077,MXN,17.1745
2026-02-12,2026-02-13T07:05:47.054077,NZD,1.6497
2026-02-12,2026-02-13T07:05:47.054077,PHP,58.021
2026-02-12,2026-02-13T07:05:47.054077,THB,31.0
2026-02-12,2026-02-13T07:05:47.054077,TRY,43.649
2026-02-12,2026-02-13T07:05:47.054077,ZAR,15.8952
