Date,Timestamp,Currency,Rate_to_USD
2026-01-23,2026-01-24T06:38:54.266313,AUD,1.4567
2026-01-23,2026-01-24T06:38:54.266313,BRL,5.2811
2026-01-23,2026-01-24T06:38:54.266313,CAD,1.3763
2026-01-23,2026-01-24T06:38:54.266313,CHF,0.79007
2026-01-23,2026-01-24T06:38:54.266313,CNY,6.9646
2026-01-23,2026-01-24T06:38:54.266313,EUR,0.85164
2026-01-23,2026-01-24T06:38:54.266313,GBP,0.73931
2026-01-23,2026-01-24T06:38:54.266313,IDR,16823
2026-01-23,2026-01-24T06:38:54.266313,INR,91.86
2026-01-23,2026-01-24T06:38:54.266313,JPY,158.16
2026-01-23,2026-01-24T06:38:54.266313,MXN,17.4434
2026-01-23,2026-01-24T06:38:54.266313,NZD,1.6909
2026-01-23,2026-01-24T06:38:54.266313,PHP,59.077
2026-01-23,2026-01-24T06:38:54.266313,THB,31.165
2026-01-23,2026-01-24T06:38:54.266313,TRY,43.355
2026-01-23,2026-01-24T06:38:54.266313,ZAR,16.1456
