Date,Timestamp,Currency,Rate_to_USD
2026-07-13,2026-07-14T08:16:52.135591,AUD,1.4403
2026-07-13,2026-07-14T08:16:52.135591,BRL,5.1155
2026-07-13,2026-07-14T08:16:52.135591,CAD,1.4135
2026-07-13,2026-07-14T08:16:52.135591,CHF,0.80996
2026-07-13,2026-07-14T08:16:52.135591,CNY,6.7776
2026-07-13,2026-07-14T08:16:52.135591,EUR,0.87535
2026-07-13,2026-07-14T08:16:52.135591,GBP,0.74694
2026-07-13,2026-07-14T08:16:52.135591,IDR,18048
2026-07-13,2026-07-14T08:16:52.135591,INR,95.62
2026-07-13,2026-07-14T08:16:52.135591,JPY,162.14
2026-07-13,2026-07-14T08:16:52.135591,MXN,17.4908
2026-07-13,2026-07-14T08:16:52.135591,NZD,1.7306
2026-07-13,2026-07-14T08:16:52.135591,PHP,61.579
2026-07-13,2026-07-14T08:16:52.135591,THB,33.385
2026-07-13,2026-07-14T08:16:52.135591,TRY,46.993
2026-07-13,2026-07-14T08:16:52.135591,ZAR,16.3636
