Date,Timestamp,Currency,Rate_to_USD
2026-02-25,2026-02-26T07:07:24.170170,AUD,1.4101
2026-02-25,2026-02-26T07:07:24.170170,BRL,5.1287
2026-02-25,2026-02-26T07:07:24.170170,CAD,1.3691
2026-02-25,2026-02-26T07:07:24.170170,CHF,0.77478
2026-02-25,2026-02-26T07:07:24.170170,CNY,6.8695
2026-02-25,2026-02-26T07:07:24.170170,EUR,0.84861
2026-02-25,2026-02-26T07:07:24.170170,GBP,0.73948
2026-02-25,2026-02-26T07:07:24.170170,IDR,16814
2026-02-25,2026-02-26T07:07:24.170170,INR,90.95
2026-02-25,2026-02-26T07:07:24.170170,JPY,156.74
2026-02-25,2026-02-26T07:07:24.170170,MXN,17.1487
2026-02-25,2026-02-26T07:07:24.170170,NZD,1.674
2026-02-25,2026-02-26T07:07:24.170170,PHP,57.561
2026-02-25,2026-02-26T07:07:24.170170,THB,31.095
2026-02-25,2026-02-26T07:07:24.170170,TRY,43.869
2026-02-25,2026-02-26T07:07:24.170170,ZAR,15.8603
