Date,Timestamp,Currency,Rate_to_USD
2026-05-15,2026-05-17T08:26:37.393037,AUD,1.3988
2026-05-15,2026-05-17T08:26:37.393037,BRL,5.0324
2026-05-15,2026-05-17T08:26:37.393037,CAD,1.3756
2026-05-15,2026-05-17T08:26:37.393037,CHF,0.78638
2026-05-15,2026-05-17T08:26:37.393037,CNY,6.8106
2026-05-15,2026-05-17T08:26:37.393037,EUR,0.85999
2026-05-15,2026-05-17T08:26:37.393037,GBP,0.74862
2026-05-15,2026-05-17T08:26:37.393037,IDR,17589
2026-05-15,2026-05-17T08:26:37.393037,INR,95.97
2026-05-15,2026-05-17T08:26:37.393037,JPY,158.55
2026-05-15,2026-05-17T08:26:37.393037,MXN,17.3736
2026-05-15,2026-05-17T08:26:37.393037,NZD,1.7121
2026-05-15,2026-05-17T08:26:37.393037,PHP,61.694
2026-05-15,2026-05-17T08:26:37.393037,THB,32.67
2026-05-15,2026-05-17T08:26:37.393037,TRY,45.545
2026-05-15,2026-05-17T08:26:37.393037,ZAR,16.6614
