Date,Timestamp,Currency,Rate_to_USD
2026-07-30,2026-07-31T08:56:08.020391,AUD,1.4325
2026-07-30,2026-07-31T08:56:08.020391,BRL,5.1006
2026-07-30,2026-07-31T08:56:08.020391,CAD,1.4046
2026-07-30,2026-07-31T08:56:08.020391,CHF,0.81248
2026-07-30,2026-07-31T08:56:08.020391,CNY,6.7551
2026-07-30,2026-07-31T08:56:08.020391,EUR,0.87138
2026-07-30,2026-07-31T08:56:08.020391,GBP,0.74691
2026-07-30,2026-07-31T08:56:08.020391,IDR,18079
2026-07-30,2026-07-31T08:56:08.020391,INR,95.69
2026-07-30,2026-07-31T08:56:08.020391,JPY,162.94
2026-07-30,2026-07-31T08:56:08.020391,MXN,17.4001
2026-07-30,2026-07-31T08:56:08.020391,NZD,1.7119
2026-07-30,2026-07-31T08:56:08.020391,PHP,61.54
2026-07-30,2026-07-31T08:56:08.020391,THB,33.545
2026-07-30,2026-07-31T08:56:08.020391,TRY,47.413
2026-07-30,2026-07-31T08:56:08.020391,ZAR,16.5824
