Date,Timestamp,Currency,Rate_to_USD
2026-06-19,2026-06-22T12:13:21.653753,AUD,1.4257
2026-06-19,2026-06-22T12:13:21.653753,BRL,5.1603
2026-06-19,2026-06-22T12:13:21.653753,CAD,1.4152
2026-06-19,2026-06-22T12:13:21.653753,CHF,0.80649
2026-06-19,2026-06-22T12:13:21.653753,CNY,6.7693
2026-06-19,2026-06-22T12:13:21.653753,EUR,0.87207
2026-06-19,2026-06-22T12:13:21.653753,GBP,0.75567
2026-06-19,2026-06-22T12:13:21.653753,IDR,17808
2026-06-19,2026-06-22T12:13:21.653753,INR,94.33
2026-06-19,2026-06-22T12:13:21.653753,JPY,161.23
2026-06-19,2026-06-22T12:13:21.653753,MXN,17.3364
2026-06-19,2026-06-22T12:13:21.653753,NZD,1.7413
2026-06-19,2026-06-22T12:13:21.653753,PHP,60.735
2026-06-19,2026-06-22T12:13:21.653753,THB,32.86
2026-06-19,2026-06-22T12:13:21.653753,TRY,46.445
2026-06-19,2026-06-22T12:13:21.653753,ZAR,16.474
