Date,Timestamp,Currency,Rate_to_USD
2026-05-12,2026-05-13T08:50:51.469503,AUD,1.3846
2026-05-12,2026-05-13T08:50:51.469503,BRL,4.9038
2026-05-12,2026-05-13T08:50:51.469503,CAD,1.3706
2026-05-12,2026-05-13T08:50:51.469503,CHF,0.78139
2026-05-12,2026-05-13T08:50:51.469503,CNY,6.7921
2026-05-12,2026-05-13T08:50:51.469503,EUR,0.85193
2026-05-12,2026-05-13T08:50:51.469503,GBP,0.7395
2026-05-12,2026-05-13T08:50:51.469503,IDR,17497
2026-05-12,2026-05-13T08:50:51.469503,INR,95.64
2026-05-12,2026-05-13T08:50:51.469503,JPY,157.59
2026-05-12,2026-05-13T08:50:51.469503,MXN,17.2474
2026-05-12,2026-05-13T08:50:51.469503,NZD,1.682
2026-05-12,2026-05-13T08:50:51.469503,PHP,61.469
2026-05-12,2026-05-13T08:50:51.469503,THB,32.42
2026-05-12,2026-05-13T08:50:51.469503,TRY,45.4
2026-05-12,2026-05-13T08:50:51.469503,ZAR,16.5267
