Date,Timestamp,Currency,Rate_to_USD
2026-04-29,2026-04-30T08:29:00.140246,AUD,1.3962
2026-04-29,2026-04-30T08:29:00.140246,BRL,4.9854
2026-04-29,2026-04-30T08:29:00.140246,CAD,1.3674
2026-04-29,2026-04-30T08:29:00.140246,CHF,0.789
2026-04-29,2026-04-30T08:29:00.140246,CNY,6.8335
2026-04-29,2026-04-30T08:29:00.140246,EUR,0.85426
2026-04-29,2026-04-30T08:29:00.140246,GBP,0.74016
2026-04-29,2026-04-30T08:29:00.140246,IDR,17348
2026-04-29,2026-04-30T08:29:00.140246,INR,94.85
2026-04-29,2026-04-30T08:29:00.140246,JPY,159.79
2026-04-29,2026-04-30T08:29:00.140246,MXN,17.3988
2026-04-29,2026-04-30T08:29:00.140246,NZD,1.7069
2026-04-29,2026-04-30T08:29:00.140246,PHP,61.602
2026-04-29,2026-04-30T08:29:00.140246,THB,32.655
2026-04-29,2026-04-30T08:29:00.140246,TRY,45.069
2026-04-29,2026-04-30T08:29:00.140246,ZAR,16.5986
