Date,Timestamp,Currency,Rate_to_USD
2026-07-29,2026-07-30T08:34:52.344454,AUD,1.4409
2026-07-29,2026-07-30T08:34:52.344454,BRL,5.1202
2026-07-29,2026-07-30T08:34:52.344454,CAD,1.4105
2026-07-29,2026-07-30T08:34:52.344454,CHF,0.82004
2026-07-29,2026-07-30T08:34:52.344454,CNY,6.7663
2026-07-29,2026-07-30T08:34:52.344454,EUR,0.87873
2026-07-29,2026-07-30T08:34:52.344454,GBP,0.7525
2026-07-29,2026-07-30T08:34:52.344454,IDR,18072
2026-07-29,2026-07-30T08:34:52.344454,INR,95.65
2026-07-29,2026-07-30T08:34:52.344454,JPY,163.68
2026-07-29,2026-07-30T08:34:52.344454,MXN,17.4755
2026-07-29,2026-07-30T08:34:52.344454,NZD,1.7319
2026-07-29,2026-07-30T08:34:52.344454,PHP,61.404
2026-07-29,2026-07-30T08:34:52.344454,THB,33.53
2026-07-29,2026-07-30T08:34:52.344454,TRY,47.398
2026-07-29,2026-07-30T08:34:52.344454,ZAR,16.7499
