Date,Timestamp,Currency,Rate_to_USD
2026-09-01,2026-09-02T11:03:45.219281,AUD,1.4003
2026-09-01,2026-09-02T11:03:45.219281,BRL,5.1989
2026-09-01,2026-09-02T11:03:45.219281,CAD,1.3888
2026-09-01,2026-09-02T11:03:45.219281,CHF,0.81053
2026-09-01,2026-09-02T11:03:45.219281,CNY,6.7223
2026-09-01,2026-09-02T11:03:45.219281,EUR,0.86281
2026-09-01,2026-09-02T11:03:45.219281,GBP,0.73904
2026-09-01,2026-09-02T11:03:45.219281,IDR,17745
2026-09-01,2026-09-02T11:03:45.219281,INR,94.95
2026-09-01,2026-09-02T11:03:45.219281,JPY,160.16
2026-09-01,2026-09-02T11:03:45.219281,MXN,17.0009
2026-09-01,2026-09-02T11:03:45.219281,NZD,1.6975
2026-09-01,2026-09-02T11:03:45.219281,PHP,62.429
2026-09-01,2026-09-02T11:03:45.219281,THB,33.265
2026-09-01,2026-09-02T11:03:45.219281,TRY,48.274
2026-09-01,2026-09-02T11:03:45.219281,ZAR,16.1558
