Date,Timestamp,Currency,Rate_to_USD
2025-12-04,2025-12-05T06:38:52.108747,AUD,1.5135
2025-12-04,2025-12-05T06:38:52.108747,BRL,5.3053
2025-12-04,2025-12-05T06:38:52.108747,CAD,1.3971
2025-12-04,2025-12-05T06:38:52.108747,CHF,0.80062
2025-12-04,2025-12-05T06:38:52.108747,CNY,7.0717
2025-12-04,2025-12-05T06:38:52.108747,EUR,0.85719
2025-12-04,2025-12-05T06:38:52.108747,GBP,0.74961
2025-12-04,2025-12-05T06:38:52.108747,IDR,16655
2025-12-04,2025-12-05T06:38:52.108747,INR,89.87
2025-12-04,2025-12-05T06:38:52.108747,JPY,154.77
2025-12-04,2025-12-05T06:38:52.108747,MXN,18.271
2025-12-04,2025-12-05T06:38:52.108747,NZD,1.7346
2025-12-04,2025-12-05T06:38:52.108747,PHP,59.033
2025-12-04,2025-12-05T06:38:52.108747,THB,32.055
2025-12-04,2025-12-05T06:38:52.108747,TRY,42.447
2025-12-04,2025-12-05T06:38:52.108747,ZAR,16.9809
