Date,Timestamp,Currency,Rate_to_USD
2026-03-12,2026-03-13T07:02:12.440084,AUD,1.4021
2026-03-12,2026-03-13T07:02:12.440084,BRL,5.1621
2026-03-12,2026-03-13T07:02:12.440084,CAD,1.3602
2026-03-12,2026-03-13T07:02:12.440084,CHF,0.78185
2026-03-12,2026-03-13T07:02:12.440084,CNY,6.869
2026-03-12,2026-03-13T07:02:12.440084,EUR,0.86603
2026-03-12,2026-03-13T07:02:12.440084,GBP,0.74689
2026-03-12,2026-03-13T07:02:12.440084,IDR,16886
2026-03-12,2026-03-13T07:02:12.440084,INR,92.21
2026-03-12,2026-03-13T07:02:12.440084,JPY,158.86
2026-03-12,2026-03-13T07:02:12.440084,MXN,17.7128
2026-03-12,2026-03-13T07:02:12.440084,NZD,1.6964
2026-03-12,2026-03-13T07:02:12.440084,PHP,59.428
2026-03-12,2026-03-13T07:02:12.440084,THB,31.935
2026-03-12,2026-03-13T07:02:12.440084,TRY,44.109
2026-03-12,2026-03-13T07:02:12.440084,ZAR,16.5417
