Date,Timestamp,Currency,Rate_to_USD
2025-12-08,2025-12-09T06:39:48.414777,AUD,1.5057
2025-12-08,2025-12-09T06:39:48.414777,BRL,5.4171
2025-12-08,2025-12-09T06:39:48.414777,CAD,1.3805
2025-12-08,2025-12-09T06:39:48.414777,CHF,0.80549
2025-12-08,2025-12-09T06:39:48.414777,CNY,7.068
2025-12-08,2025-12-09T06:39:48.414777,EUR,0.858
2025-12-08,2025-12-09T06:39:48.414777,GBP,0.75041
2025-12-08,2025-12-09T06:39:48.414777,IDR,16693
2025-12-08,2025-12-09T06:39:48.414777,INR,90.04
2025-12-08,2025-12-09T06:39:48.414777,JPY,155.55
2025-12-08,2025-12-09T06:39:48.414777,MXN,18.1879
2025-12-08,2025-12-09T06:39:48.414777,NZD,1.7272
2025-12-08,2025-12-09T06:39:48.414777,PHP,59.133
2025-12-08,2025-12-09T06:39:48.414777,THB,31.85
2025-12-08,2025-12-09T06:39:48.414777,TRY,42.567
2025-12-08,2025-12-09T06:39:48.414777,ZAR,16.9642
