Date,Timestamp,Currency,Rate_to_USD
2026-08-04,2026-08-05T08:42:38.489980,AUD,1.4222
2026-08-04,2026-08-05T08:42:38.489980,BRL,5.0806
2026-08-04,2026-08-05T08:42:38.489980,CAD,1.4061
2026-08-04,2026-08-05T08:42:38.489980,CHF,0.80929
2026-08-04,2026-08-05T08:42:38.489980,CNY,6.7535
2026-08-04,2026-08-05T08:42:38.489980,EUR,0.86843
2026-08-04,2026-08-05T08:42:38.489980,GBP,0.74372
2026-08-04,2026-08-05T08:42:38.489980,IDR,17987
2026-08-04,2026-08-05T08:42:38.489980,INR,95.38
2026-08-04,2026-08-05T08:42:38.489980,JPY,157.41
2026-08-04,2026-08-05T08:42:38.489980,MXN,17.2881
2026-08-04,2026-08-05T08:42:38.489980,NZD,1.6993
2026-08-04,2026-08-05T08:42:38.489980,PHP,61.001
2026-08-04,2026-08-05T08:42:38.489980,THB,33.335
2026-08-04,2026-08-05T08:42:38.489980,TRY,47.556
2026-08-04,2026-08-05T08:42:38.489980,ZAR,16.4408
