Date,Timestamp,Currency,Rate_to_USD
2026-07-16,2026-07-17T08:18:01.280064,AUD,1.4269
2026-07-16,2026-07-17T08:18:01.280064,BRL,5.0857
2026-07-16,2026-07-17T08:18:01.280064,CAD,1.4025
2026-07-16,2026-07-17T08:18:01.280064,CHF,0.80666
2026-07-16,2026-07-17T08:18:01.280064,CNY,6.7669
2026-07-16,2026-07-17T08:18:01.280064,EUR,0.87207
2026-07-16,2026-07-17T08:18:01.280064,GBP,0.74015
2026-07-16,2026-07-17T08:18:01.280064,IDR,17986
2026-07-16,2026-07-17T08:18:01.280064,INR,96.35
2026-07-16,2026-07-17T08:18:01.280064,JPY,162.2
2026-07-16,2026-07-17T08:18:01.280064,MXN,17.4264
2026-07-16,2026-07-17T08:18:01.280064,NZD,1.7078
2026-07-16,2026-07-17T08:18:01.280064,PHP,61.626
2026-07-16,2026-07-17T08:18:01.280064,THB,33.565
2026-07-16,2026-07-17T08:18:01.280064,TRY,47.055
2026-07-16,2026-07-17T08:18:01.280064,ZAR,16.3711
