Date,Timestamp,Currency,Rate_to_USD
2026-01-14,2026-01-15T06:41:24.537501,AUD,1.4977
2026-01-14,2026-01-15T06:41:24.537501,BRL,5.3681
2026-01-14,2026-01-15T06:41:24.537501,CAD,1.3878
2026-01-14,2026-01-15T06:41:24.537501,CHF,0.80105
2026-01-14,2026-01-15T06:41:24.537501,CNY,6.9734
2026-01-14,2026-01-15T06:41:24.537501,EUR,0.8583
2026-01-14,2026-01-15T06:41:24.537501,GBP,0.74397
2026-01-14,2026-01-15T06:41:24.537501,IDR,16872
2026-01-14,2026-01-15T06:41:24.537501,INR,90.3
2026-01-14,2026-01-15T06:41:24.537501,JPY,158.63
2026-01-14,2026-01-15T06:41:24.537501,MXN,17.8113
2026-01-14,2026-01-15T06:41:24.537501,NZD,1.7426
2026-01-14,2026-01-15T06:41:24.537501,PHP,59.464
2026-01-14,2026-01-15T06:41:24.537501,THB,31.475
2026-01-14,2026-01-15T06:41:24.537501,TRY,43.18
2026-01-14,2026-01-15T06:41:24.537501,ZAR,16.3952
