Date,Timestamp,Currency,Rate_to_USD
2025-12-05,2025-12-08T06:41:50.214121,AUD,1.5067
2025-12-05,2025-12-08T06:41:50.214121,BRL,5.3113
2025-12-05,2025-12-08T06:41:50.214121,CAD,1.3937
2025-12-05,2025-12-08T06:41:50.214121,CHF,0.80421
2025-12-05,2025-12-08T06:41:50.214121,CNY,7.0702
2025-12-05,2025-12-08T06:41:50.214121,EUR,0.85874
2025-12-05,2025-12-08T06:41:50.214121,GBP,0.74942
2025-12-05,2025-12-08T06:41:50.214121,IDR,16672
2025-12-05,2025-12-08T06:41:50.214121,INR,89.94
2025-12-05,2025-12-08T06:41:50.214121,JPY,155.23
2025-12-05,2025-12-08T06:41:50.214121,MXN,18.1975
2025-12-05,2025-12-08T06:41:50.214121,NZD,1.731
2025-12-05,2025-12-08T06:41:50.214121,PHP,59.012
2025-12-05,2025-12-08T06:41:50.214121,THB,31.855
2025-12-05,2025-12-08T06:41:50.214121,TRY,42.514
2025-12-05,2025-12-08T06:41:50.214121,ZAR,16.9316
