Date,Timestamp,Currency,Rate_to_USD
2026-01-19,2026-01-20T06:45:24.172170,AUD,1.491
2026-01-19,2026-01-20T06:45:24.172170,BRL,5.3667
2026-01-19,2026-01-20T06:45:24.172170,CAD,1.3884
2026-01-19,2026-01-20T06:45:24.172170,CHF,0.79804
2026-01-19,2026-01-20T06:45:24.172170,CNY,6.9634
2026-01-19,2026-01-20T06:45:24.172170,EUR,0.85977
2026-01-19,2026-01-20T06:45:24.172170,GBP,0.74551
2026-01-19,2026-01-20T06:45:24.172170,IDR,16974
2026-01-19,2026-01-20T06:45:24.172170,INR,90.88
2026-01-19,2026-01-20T06:45:24.172170,JPY,157.93
2026-01-19,2026-01-20T06:45:24.172170,MXN,17.6296
2026-01-19,2026-01-20T06:45:24.172170,NZD,1.728
2026-01-19,2026-01-20T06:45:24.172170,PHP,59.444
2026-01-19,2026-01-20T06:45:24.172170,THB,31.255
2026-01-19,2026-01-20T06:45:24.172170,TRY,43.272
2026-01-19,2026-01-20T06:45:24.172170,ZAR,16.4174
