Date,Timestamp,Currency,Rate_to_USD
2026-08-19,2026-08-20T06:53:33.774595,AUD,1.4133
2026-08-19,2026-08-20T06:53:33.774595,BRL,5.2041
2026-08-19,2026-08-20T06:53:33.774595,CAD,1.3872
2026-08-19,2026-08-20T06:53:33.774595,CHF,0.81017
2026-08-19,2026-08-20T06:53:33.774595,CNY,6.7382
2026-08-19,2026-08-20T06:53:33.774595,EUR,0.8617
2026-08-19,2026-08-20T06:53:33.774595,GBP,0.73768
2026-08-19,2026-08-20T06:53:33.774595,IDR,17832
2026-08-19,2026-08-20T06:53:33.774595,INR,95.76
2026-08-19,2026-08-20T06:53:33.774595,JPY,159.09
2026-08-19,2026-08-20T06:53:33.774595,MXN,17.0365
2026-08-19,2026-08-20T06:53:33.774595,NZD,1.7008
2026-08-19,2026-08-20T06:53:33.774595,PHP,61.821
2026-08-19,2026-08-20T06:53:33.774595,THB,33.065
2026-08-19,2026-08-20T06:53:33.774595,TRY,47.935
2026-08-19,2026-08-20T06:53:33.774595,ZAR,16.2443
