Date,Timestamp,Currency,Rate_to_USD
2026-05-06,2026-05-07T08:41:27.344907,AUD,1.3805
2026-05-06,2026-05-07T08:41:27.344907,BRL,4.9092
2026-05-06,2026-05-07T08:41:27.344907,CAD,1.3602
2026-05-06,2026-05-07T08:41:27.344907,CHF,0.7792
2026-05-06,2026-05-07T08:41:27.344907,CNY,6.8112
2026-05-06,2026-05-07T08:41:27.344907,EUR,0.8502
2026-05-06,2026-05-07T08:41:27.344907,GBP,0.73431
2026-05-06,2026-05-07T08:41:27.344907,IDR,17328
2026-05-06,2026-05-07T08:41:27.344907,INR,94.62
2026-05-06,2026-05-07T08:41:27.344907,JPY,156.21
2026-05-06,2026-05-07T08:41:27.344907,MXN,17.2607
2026-05-06,2026-05-07T08:41:27.344907,NZD,1.676
2026-05-06,2026-05-07T08:41:27.344907,PHP,60.758
2026-05-06,2026-05-07T08:41:27.344907,THB,32.185
2026-05-06,2026-05-07T08:41:27.344907,TRY,45.224
2026-05-06,2026-05-07T08:41:27.344907,ZAR,16.4053
