Date,Timestamp,Currency,Rate_to_USD
2026-05-26,2026-05-27T10:03:36.822302,AUD,1.3956
2026-05-26,2026-05-27T10:03:36.822302,BRL,5.0201
2026-05-26,2026-05-27T10:03:36.822302,CAD,1.3812
2026-05-26,2026-05-27T10:03:36.822302,CHF,0.78528
2026-05-26,2026-05-27T10:03:36.822302,CNY,6.7852
2026-05-26,2026-05-27T10:03:36.822302,EUR,0.85955
2026-05-26,2026-05-27T10:03:36.822302,GBP,0.74244
2026-05-26,2026-05-27T10:03:36.822302,IDR,17835
2026-05-26,2026-05-27T10:03:36.822302,INR,95.69
2026-05-26,2026-05-27T10:03:36.822302,JPY,159.21
2026-05-26,2026-05-27T10:03:36.822302,MXN,17.2881
2026-05-26,2026-05-27T10:03:36.822302,NZD,1.7116
2026-05-26,2026-05-27T10:03:36.822302,PHP,61.55
2026-05-26,2026-05-27T10:03:36.822302,THB,32.66
2026-05-26,2026-05-27T10:03:36.822302,TRY,45.906
2026-05-26,2026-05-27T10:03:36.822302,ZAR,16.3572
