Date,Timestamp,Currency,Rate_to_USD
2025-11-28,2025-11-30T06:36:26.937130,AUD,1.5322
2025-11-28,2025-11-30T06:36:26.937130,BRL,5.3391
2025-11-28,2025-11-30T06:36:26.937130,CAD,1.4015
2025-11-28,2025-11-30T06:36:26.937130,CHF,0.80564
2025-11-28,2025-11-30T06:36:26.937130,CNY,7.0756
2025-11-28,2025-11-30T06:36:26.937130,EUR,0.8646
2025-11-28,2025-11-30T06:36:26.937130,GBP,0.7567
2025-11-28,2025-11-30T06:36:26.937130,IDR,16660
2025-11-28,2025-11-30T06:36:26.937130,INR,89.48
2025-11-28,2025-11-30T06:36:26.937130,JPY,156.12
2025-11-28,2025-11-30T06:36:26.937130,MXN,18.3443
2025-11-28,2025-11-30T06:36:26.937130,NZD,1.7506
2025-11-28,2025-11-30T06:36:26.937130,PHP,58.666
2025-11-28,2025-11-30T06:36:26.937130,THB,32.195
2025-11-28,2025-11-30T06:36:26.937130,TRY,42.496
2025-11-28,2025-11-30T06:36:26.937130,ZAR,17.1159
