Date,Timestamp,Currency,Rate_to_USD
2026-02-11,2026-02-12T07:08:29.961430,AUD,1.4065
2026-02-11,2026-02-12T07:08:29.961430,BRL,5.1893
2026-02-11,2026-02-12T07:08:29.961430,CAD,1.3561
2026-02-11,2026-02-12T07:08:29.961430,CHF,0.76773
2026-02-11,2026-02-12T07:08:29.961430,CNY,6.9113
2026-02-11,2026-02-12T07:08:29.961430,EUR,0.84034
2026-02-11,2026-02-12T07:08:29.961430,GBP,0.73101
2026-02-11,2026-02-12T07:08:29.961430,IDR,16800
2026-02-11,2026-02-12T07:08:29.961430,INR,90.71
2026-02-11,2026-02-12T07:08:29.961430,JPY,153.61
2026-02-11,2026-02-12T07:08:29.961430,MXN,17.2034
2026-02-11,2026-02-12T07:08:29.961430,NZD,1.6502
2026-02-11,2026-02-12T07:08:29.961430,PHP,58.275
2026-02-11,2026-02-12T07:08:29.961430,THB,31.085
2026-02-11,2026-02-12T07:08:29.961430,TRY,43.643
2026-02-11,2026-02-12T07:08:29.961430,ZAR,15.8814
