Date,Timestamp,Currency,Rate_to_USD
2026-04-27,2026-04-28T08:32:32.848855,AUD,1.3905
2026-04-27,2026-04-28T08:32:32.848855,BRL,4.9681
2026-04-27,2026-04-28T08:32:32.848855,CAD,1.36
2026-04-27,2026-04-28T08:32:32.848855,CHF,0.7839
2026-04-27,2026-04-28T08:32:32.848855,CNY,6.8231
2026-04-27,2026-04-28T08:32:32.848855,EUR,0.85114
2026-04-27,2026-04-28T08:32:32.848855,GBP,0.73691
2026-04-27,2026-04-28T08:32:32.848855,IDR,17209
2026-04-27,2026-04-28T08:32:32.848855,INR,94.2
2026-04-27,2026-04-28T08:32:32.848855,JPY,159.21
2026-04-27,2026-04-28T08:32:32.848855,MXN,17.3547
2026-04-27,2026-04-28T08:32:32.848855,NZD,1.6896
2026-04-27,2026-04-28T08:32:32.848855,PHP,60.758
2026-04-27,2026-04-28T08:32:32.848855,THB,32.297
2026-04-27,2026-04-28T08:32:32.848855,TRY,45.007
2026-04-27,2026-04-28T08:32:32.848855,ZAR,16.4787
