Date,Timestamp,Currency,Rate_to_USD
2026-03-16,2026-03-17T07:12:08.397868,AUD,1.4177
2026-03-16,2026-03-17T07:12:08.397868,BRL,5.2703
2026-03-16,2026-03-17T07:12:08.397868,CAD,1.3681
2026-03-16,2026-03-17T07:12:08.397868,CHF,0.78768
2026-03-16,2026-03-17T07:12:08.397868,CNY,6.8961
2026-03-16,2026-03-17T07:12:08.397868,EUR,0.87123
2026-03-16,2026-03-17T07:12:08.397868,GBP,0.75281
2026-03-16,2026-03-17T07:12:08.397868,IDR,16965
2026-03-16,2026-03-17T07:12:08.397868,INR,92.25
2026-03-16,2026-03-17T07:12:08.397868,JPY,159.14
2026-03-16,2026-03-17T07:12:08.397868,MXN,17.8001
2026-03-16,2026-03-17T07:12:08.397868,NZD,1.7117
2026-03-16,2026-03-17T07:12:08.397868,PHP,59.748
2026-03-16,2026-03-17T07:12:08.397868,THB,32.36
2026-03-16,2026-03-17T07:12:08.397868,TRY,44.185
2026-03-16,2026-03-17T07:12:08.397868,ZAR,16.7678
