Date,Timestamp,Currency,Rate_to_USD
2026-06-12,2026-06-15T12:27:29.673837,AUD,1.4215
2026-06-12,2026-06-15T12:27:29.673837,BRL,5.1073
2026-06-12,2026-06-15T12:27:29.673837,CAD,1.3988
2026-06-12,2026-06-15T12:27:29.673837,CHF,0.79684
2026-06-12,2026-06-15T12:27:29.673837,CNY,6.7623
2026-06-12,2026-06-15T12:27:29.673837,EUR,0.86453
2026-06-12,2026-06-15T12:27:29.673837,GBP,0.74613
2026-06-12,2026-06-15T12:27:29.673837,IDR,17788
2026-06-12,2026-06-15T12:27:29.673837,INR,95.12
2026-06-12,2026-06-15T12:27:29.673837,JPY,160.2
2026-06-12,2026-06-15T12:27:29.673837,MXN,17.2243
2026-06-12,2026-06-15T12:27:29.673837,NZD,1.717
2026-06-12,2026-06-15T12:27:29.673837,PHP,60.789
2026-06-12,2026-06-15T12:27:29.673837,THB,32.745
2026-06-12,2026-06-15T12:27:29.673837,TRY,46.264
2026-06-12,2026-06-15T12:27:29.673837,ZAR,16.3025
