Date,Timestamp,Currency,Rate_to_USD
2026-08-05,2026-08-06T08:44:28.678423,AUD,1.4181
2026-08-05,2026-08-06T08:44:28.678423,BRL,5.1153
2026-08-05,2026-08-06T08:44:28.678423,CAD,1.4047
2026-08-05,2026-08-06T08:44:28.678423,CHF,0.80881
2026-08-05,2026-08-06T08:44:28.678423,CNY,6.75
2026-08-05,2026-08-06T08:44:28.678423,EUR,0.8655
2026-08-05,2026-08-06T08:44:28.678423,GBP,0.74191
2026-08-05,2026-08-06T08:44:28.678423,IDR,17871
2026-08-05,2026-08-06T08:44:28.678423,INR,95.12
2026-08-05,2026-08-06T08:44:28.678423,JPY,157.59
2026-08-05,2026-08-06T08:44:28.678423,MXN,17.212
2026-08-05,2026-08-06T08:44:28.678423,NZD,1.7033
2026-08-05,2026-08-06T08:44:28.678423,PHP,60.751
2026-08-05,2026-08-06T08:44:28.678423,THB,33.14
2026-08-05,2026-08-06T08:44:28.678423,TRY,47.576
2026-08-05,2026-08-06T08:44:28.678423,ZAR,16.3466
