Date,Timestamp,Currency,Rate_to_USD
2026-04-30,2026-05-03T08:06:52.006779,AUD,1.399
2026-04-30,2026-05-03T08:06:52.006779,BRL,4.9814
2026-04-30,2026-05-03T08:06:52.006779,CAD,1.3668
2026-04-30,2026-05-03T08:06:52.006779,CHF,0.78534
2026-04-30,2026-05-03T08:06:52.006779,CNY,6.8287
2026-04-30,2026-05-03T08:06:52.006779,EUR,0.85455
2026-04-30,2026-05-03T08:06:52.006779,GBP,0.74026
2026-04-30,2026-05-03T08:06:52.006779,IDR,17346
2026-04-30,2026-05-03T08:06:52.006779,INR,94.92
2026-04-30,2026-05-03T08:06:52.006779,JPY,156.56
2026-04-30,2026-05-03T08:06:52.006779,MXN,17.5158
2026-04-30,2026-05-03T08:06:52.006779,NZD,1.7054
2026-04-30,2026-05-03T08:06:52.006779,PHP,61.458
2026-04-30,2026-05-03T08:06:52.006779,THB,32.545
2026-04-30,2026-05-03T08:06:52.006779,TRY,45.185
2026-04-30,2026-05-03T08:06:52.006779,ZAR,16.7903
