Date,Timestamp,Currency,Rate_to_USD
2026-05-29,2026-06-01T11:45:33.594585,AUD,1.3945
2026-05-29,2026-06-01T11:45:33.594585,BRL,5.0453
2026-05-29,2026-06-01T11:45:33.594585,CAD,1.3805
2026-05-29,2026-06-01T11:45:33.594585,CHF,0.78246
2026-05-29,2026-06-01T11:45:33.594585,CNY,6.7668
2026-05-29,2026-06-01T11:45:33.594585,EUR,0.85881
2026-05-29,2026-06-01T11:45:33.594585,GBP,0.74479
2026-05-29,2026-06-01T11:45:33.594585,IDR,17816
2026-05-29,2026-06-01T11:45:33.594585,INR,95.0
2026-05-29,2026-06-01T11:45:33.594585,JPY,159.27
2026-05-29,2026-06-01T11:45:33.594585,MXN,17.3394
2026-05-29,2026-06-01T11:45:33.594585,NZD,1.6739
2026-05-29,2026-06-01T11:45:33.594585,PHP,61.572
2026-05-29,2026-06-01T11:45:33.594585,THB,32.52
2026-05-29,2026-06-01T11:45:33.594585,TRY,45.886
2026-05-29,2026-06-01T11:45:33.594585,ZAR,16.2241
