Date,Timestamp,Currency,Rate_to_USD
2026-07-03,2026-07-06T10:47:48.260939,AUD,1.4413
2026-07-03,2026-07-06T10:47:48.260939,BRL,5.1962
2026-07-03,2026-07-06T10:47:48.260939,CAD,1.4202
2026-07-03,2026-07-06T10:47:48.260939,CHF,0.80276
2026-07-03,2026-07-06T10:47:48.260939,CNY,6.7814
2026-07-03,2026-07-06T10:47:48.260939,EUR,0.87352
2026-07-03,2026-07-06T10:47:48.260939,GBP,0.74878
2026-07-03,2026-07-06T10:47:48.260939,IDR,17964
2026-07-03,2026-07-06T10:47:48.260939,INR,95.21
2026-07-03,2026-07-06T10:47:48.260939,JPY,161.15
2026-07-03,2026-07-06T10:47:48.260939,MXN,17.4472
2026-07-03,2026-07-06T10:47:48.260939,NZD,1.7513
2026-07-03,2026-07-06T10:47:48.260939,PHP,61.442
2026-07-03,2026-07-06T10:47:48.260939,THB,33.135
2026-07-03,2026-07-06T10:47:48.260939,TRY,46.805
2026-07-03,2026-07-06T10:47:48.260939,ZAR,16.213
